FECHA;T2M;PRECTOTCORR;RH2M;QV2M;WS2M
24/04/2009;20,18;0,5;75,82;13,27;0,68
25/04/2009;19,83;0;75,32;12,97;1,01
26/04/2009;20,38;3,61;72,22;12,79;1,85
27/04/2009;20,11;10,41;76,29;13,42;1,65
28/04/2009;20;0,54;72,37;12,5;1,35
29/04/2009;19,96;1,71;74,34;12,94;0,8
30/04/2009;19,14;2,18;81,06;13,49;0,76
1/05/2009;19,06;0,2;75,01;12,31;0,99
2/05/2009;17,9;1,73;77,29;11,92;0,67
3/05/2009;18,52;6,86;82,63;13,2;1
4/05/2009;16,6;4,53;87,16;12,41;1,25
5/05/2009;18,25;0,41;80,41;12,58;0,97
6/05/2009;18,01;16,97;85,69;13,36;0,69
7/05/2009;19,18;2,6;77,37;12,74;0,79
8/05/2009;19,36;1,73;77,76;13,02;0,77
9/05/2009;19,29;1,15;74,93;12,44;1,48
10/05/2009;19,16;7,34;74,09;12,23;1,57
11/05/2009;18,51;0,42;77;12,32;0,81
12/05/2009;19,34;4,26;76,08;12,75;0,88
13/05/2009;19,78;1,45;74,41;12,7;0,78
14/05/2009;19,72;3,68;75,84;12,94;0,69
15/05/2009;19,53;1,07;74,77;12,62;0,67
16/05/2009;19,28;0,77;75,88;12,66;0,67
17/05/2009;18,27;0,84;83,01;13,14;0,93
18/05/2009;19,73;4,29;73,64;12,62;0,93
19/05/2009;19,35;0,11;72,45;12,04;1,37
20/05/2009;19,32;0,26;70,51;11,65;1,91
21/05/2009;19,09;0,26;70,73;11,57;1,51
22/05/2009;19,08;0,23;71,75;11,76;0,92
23/05/2009;19,21;2,32;72,13;11,91;0,82
24/05/2009;19,77;6,93;73,89;12,67;0,64
25/05/2009;19,41;1,7;72,88;12,16;0,65
26/05/2009;20,15;0;68,66;11,9;0,93
27/05/2009;20,64;0,01;68,6;12,29;1,01
28/05/2009;18,83;8,98;81,65;13,33;0,59
29/05/2009;18,5;2,05;80,58;12,78;0,8
30/05/2009;19,74;0,09;71,28;12,02;0,77
31/05/2009;20,23;0;67,09;11,63;0,82
1/06/2009;19,27;0,02;65,02;10,58;1,69
2/06/2009;19,31;4,74;67,37;11,01;2,18
3/06/2009;20,26;1,59;70,51;12,46;1,81
4/06/2009;19,77;1,91;73,44;12,66;1,32
5/06/2009;18,29;19,9;83,82;13,31;0,88
6/06/2009;18,8;2,74;77,51;12,56;1,34
7/06/2009;17,72;6,11;79,75;12,2;1,36
8/06/2009;19,03;0,14;73,2;12;1,38
9/06/2009;19,26;2,17;70,12;11,57;1,63
10/06/2009;17,46;15,17;83,93;12,63;1,07
11/06/2009;17,81;18,68;84,12;12,9;1,05
12/06/2009;17,96;8,63;83,76;13,02;1,05
13/06/2009;17,4;13;80,06;11,95;1,31
14/06/2009;18,12;5,84;79,14;12,29;0,7
15/06/2009;18,61;4,19;81,01;12,96;0,96
16/06/2009;18,33;22,99;77,81;12,28;1,48
17/06/2009;18,17;1,77;73,37;11,34;1,61
18/06/2009;18,31;0,36;75;11,77;1,43
19/06/2009;19,13;0,1;73,18;12,08;1,36
20/06/2009;19,11;0,24;73,33;12,09;1,35
21/06/2009;18,56;24,7;79,12;12,71;1,07
22/06/2009;17,73;3,4;80,47;12,24;0,84
23/06/2009;17,64;11,85;82,25;12,47;0,84
24/06/2009;18,54;2,87;72,1;11,34;1,32
25/06/2009;17,64;1,01;75,23;11,31;1,69
26/06/2009;18,24;0,04;73,13;11,33;2,11
27/06/2009;17,79;0,35;70,95;10,62;2,58
28/06/2009;18,27;11,99;74,59;11,71;1,58
29/06/2009;18,74;0,68;74,92;12,03;0,96
30/06/2009;18,81;14,23;75,18;12,17;1,46
1/07/2009;18,03;17,69;77,77;12,03;1,33
2/07/2009;18,03;2,87;77,82;11,99;1,34
3/07/2009;17,62;1,09;78,87;11,89;0,8
4/07/2009;18,08;3,7;77,35;11,99;1,23
5/07/2009;18,6;0,13;75,25;11,99;1,13
6/07/2009;18,92;0,23;73,48;11,99;1,15
7/07/2009;18,98;4,78;72,51;11,88;1,83
8/07/2009;18,07;26,59;76,66;11,94;1,76
9/07/2009;18,14;2,32;74,67;11,55;1,82
10/07/2009;18,32;6,36;74,44;11,73;1,12
11/07/2009;18,05;2,69;76,88;11,92;0,88
12/07/2009;18,16;0,49;72,82;11,34;1,09
13/07/2009;18,57;11,11;74,68;11,79;1,77
14/07/2009;17,67;6,35;77;11,54;2,45
15/07/2009;17,47;0,14;73,31;10,77;2,47
16/07/2009;18,37;0,06;73,05;11,48;1,47
17/07/2009;19;0,02;72,59;11,77;1,87
18/07/2009;18,68;0;70,96;11,3;2,25
19/07/2009;18,52;0,05;72,96;11,6;1,42
20/07/2009;19,41;0,31;73,05;12,22;0,94
21/07/2009;19,36;3,95;78,73;13,19;0,57
22/07/2009;19,32;9,19;75,72;12,61;0,98
23/07/2009;19,35;1,12;71,12;11,7;2,12
24/07/2009;18,33;3,14;70,59;10,98;2,68
25/07/2009;19,49;2,28;70,36;11,77;2,3
26/07/2009;19,93;4,26;70,6;12,14;1,85
27/07/2009;18,84;1,52;73,79;11,9;2,12
28/07/2009;18,94;0,27;69,27;11,12;2,26
29/07/2009;18,46;7,45;76,48;12,17;1,54
30/07/2009;19,21;2,43;70,22;11,44;1,84
31/07/2009;18,74;0,28;68,3;10,8;1,81
1/08/2009;18,96;0,01;69,59;11,29;1,5
2/08/2009;19,44;0;68,35;11,35;2,16
3/08/2009;19,82;1,83;69,4;11,85;2,19
4/08/2009;19,87;0,34;68,23;11,58;2,45
5/08/2009;19,62;0,32;70,13;11,88;1,68
6/08/2009;19,07;1,82;71,41;11,68;1,44
7/08/2009;19,35;0,36;70,26;11,62;1,18
8/08/2009;18,82;2,93;73,83;11,92;1,16
9/08/2009;19,03;2,13;71,72;11,58;1,54
10/08/2009;18,73;8,38;71,08;11,26;2,06
11/08/2009;18,53;12,05;74,62;11,77;1,77
12/08/2009;18,89;1,64;72,68;11,73;1,62
13/08/2009;18,85;32,66;76,24;12,4;1,63
14/08/2009;19,19;5,29;75,06;12,37;1,65
15/08/2009;19,19;0,36;72,31;11,93;0,7
16/08/2009;19,21;3,9;78,56;13,11;0,6
17/08/2009;20,23;0,74;73,37;12,8;1
18/08/2009;20,4;0,42;67,96;11,93;0,97
19/08/2009;20,36;1,74;69,51;12,18;0,5
20/08/2009;19,55;2,37;76,35;12,9;0,76
21/08/2009;19,31;0,56;72,3;11,98;1,04
22/08/2009;19,68;0,76;70,02;11,87;0,97
23/08/2009;19,97;1,4;71,98;12,38;0,94
24/08/2009;20,06;0,31;66,94;11,55;1,73
25/08/2009;19,52;0,76;67,08;11,27;2,13
26/08/2009;18,59;2,48;67,89;10,69;2,22
27/08/2009;18,65;1,88;69,25;10,97;1,83
28/08/2009;18,89;0,65;70,28;11,32;1,7
29/08/2009;19,3;1,76;67,78;11,21;1,53
30/08/2009;19,38;1,57;68,69;11,29;1,05
31/08/2009;19,85;0,02;61,73;10,17;1,45
1/09/2009;19,82;1,07;61,45;10,36;0,98
2/09/2009;20,55;0,45;63,18;11,12;1,76
3/09/2009;20,45;1,51;64,28;11,31;1,88
4/09/2009;20,45;1,62;65,41;11,51;2,37
5/09/2009;20,64;0,02;62,47;11,07;2,59
6/09/2009;20,33;3,81;62,8;10,76;2,42
7/09/2009;20,73;12,57;68,52;12,32;1,08
8/09/2009;20,84;2,14;68,25;12,19;1,22
9/09/2009;20,63;0,35;63,24;11,16;2,22
10/09/2009;19,15;0;59,28;9,39;2,72
11/09/2009;18,93;2,93;63,39;10;1,86
12/09/2009;19,77;0,82;66,98;11,34;1,19
13/09/2009;20,27;0,03;66,33;11,56;0,89
14/09/2009;20,91;0,06;66,62;12,01;0,77
15/09/2009;18,27;7,27;81,04;12,82;0,59
16/09/2009;18,15;3,83;79,61;12,45;0,92
17/09/2009;18,76;7,25;69,32;10,98;1,55
18/09/2009;19,63;0,44;64,99;10,74;1,19
19/09/2009;20,49;0,02;62,88;10,96;1,43
20/09/2009;20,27;8,68;67,44;11,77;1,86
21/09/2009;19,71;0,35;67,91;11,36;1,78
22/09/2009;20,08;0,01;62,21;10,63;1,76
23/09/2009;19,82;0;59,83;9,95;2,93
24/09/2009;19,33;0;59,39;9,51;3,14
25/09/2009;19,95;0;58,03;9,67;3,03
26/09/2009;20,65;0;54,07;9,35;2,71
27/09/2009;20,36;6,31;61,82;10,63;2,15
28/09/2009;19,88;0,34;63,29;10,61;2,23
29/09/2009;19,69;2,74;61,37;10,18;3,31
30/09/2009;19,27;0,35;62,97;10,09;2,98
1/10/2009;19,69;10,06;63,94;10,6;1,89
2/10/2009;19,65;10,1;74,7;12,66;1,32
3/10/2009;19,35;3,49;73,21;12,15;1,73
4/10/2009;19,37;0,53;69,83;11,61;1,66
5/10/2009;20,17;0;65,44;11,28;1,66
6/10/2009;21,22;0,12;60,83;10,99;1,07
7/10/2009;21,28;0,04;63,49;11,77;1,35
8/10/2009;19,3;0,23;60,08;9,86;3,07
9/10/2009;19,79;0,04;57,65;9,51;2,46
10/10/2009;21,13;0;59,35;11,01;0,57
11/10/2009;19,86;0,81;72,45;12,51;0,63
12/10/2009;19,79;2,62;73,07;12,4;0,97
13/10/2009;20,07;4,88;72,42;12,38;0,99
14/10/2009;18,51;13,86;82,1;13,05;1,05
15/10/2009;17,43;10,2;85,09;12,79;0,9
16/10/2009;19,07;0,15;71,32;11,61;1,25
17/10/2009;19,49;0,11;65,41;10,87;1,56
18/10/2009;19,17;4,62;72,57;11,99;0,82
19/10/2009;18,44;5,3;82,6;13,1;0,87
20/10/2009;18,91;2,3;78,98;12,84;1,12
21/10/2009;19;3,37;79,81;13,07;0,75
22/10/2009;17,75;2,28;85,65;13,17;0,59
23/10/2009;19,97;0;71,9;12,43;0,84
24/10/2009;18,57;22,97;82,7;13,3;0,74
25/10/2009;19,49;1,3;72,95;12,15;1,38
26/10/2009;20,14;0,09;67,52;11,71;1,83
27/10/2009;20,1;9,35;71,56;12,48;0,91
28/10/2009;20,04;1,33;74,98;12,96;1,12
29/10/2009;18,92;13,79;80,83;13,26;0,67
30/10/2009;17,59;12,09;87,69;13,34;0,8
31/10/2009;18,03;5,21;85,03;13,22;1,55
1/11/2009;17,65;4,95;84,18;12,73;1,46
2/11/2009;17,94;2,84;82,32;12,55;1,45
3/11/2009;17,46;4,81;84,61;12,61;1,36
4/11/2009;17,82;0,4;81,22;12,37;1,37
5/11/2009;18,18;0,62;79,98;12,41;1,06
6/11/2009;17,74;3,47;85,59;13,06;1,27
7/11/2009;17,74;8,05;83,21;12,63;1,19
8/11/2009;18,4;5,09;82,67;13,08;0,66
9/11/2009;19,48;1,69;75,83;12,62;0,76
10/11/2009;19,9;5,38;72,93;12,48;0,82
11/11/2009;19,67;5,73;75,72;12,82;0,86
12/11/2009;19,44;1,56;76,07;12,74;0,88
13/11/2009;19,16;3,45;73,09;12,03;0,83
14/11/2009;19,18;2,72;76,43;12,6;0,82
15/11/2009;19,91;2,11;73,07;12,55;0,73
16/11/2009;19,28;2,26;78,77;13,12;0,84
17/11/2009;18,88;26,63;82,68;13,58;0,9
18/11/2009;18,92;9,55;79,04;12,93;0,74
19/11/2009;19,26;0,01;76,63;12,83;0,82
20/11/2009;19,72;0,06;71,78;12,2;1,48
21/11/2009;19,45;0;69,49;11,63;1,88
22/11/2009;20,64;0,06;69,89;12,62;1,68
23/11/2009;20,62;0,19;69,25;12,43;1,62
24/11/2009;20,29;0,02;65,62;11,45;1,18
25/11/2009;20,52;0;70,43;12,6;0,81
26/11/2009;20,43;0,66;73,63;13,04;1,03
27/11/2009;20,05;0,79;73,26;12,76;0,8
28/11/2009;20,53;1,89;74,27;13,21;0,97
29/11/2009;20,13;0,34;76,83;13,5;0,72
30/11/2009;19,95;1,26;70,75;12,22;0,97
1/12/2009;20,68;0,54;66,94;11,91;0,77
2/12/2009;20,91;0,01;62,93;11,31;0,9
3/12/2009;20,52;1,47;68,49;12,21;1,18
4/12/2009;20,51;0,8;63,13;10,78;1,12
5/12/2009;20,54;0,42;61,81;10,75;1,31
6/12/2009;19,39;1,12;77,35;13,02;1,04
7/12/2009;20,46;0,13;64,25;11,14;0,98
8/12/2009;20,79;2,9;64,5;11,42;0,92
9/12/2009;19,52;2,1;73,11;12,34;0,8
10/12/2009;19,56;0,24;70,64;11,99;0,69
11/12/2009;19,74;0,07;74,08;12,67;0,74
12/12/2009;20,44;0,02;64,3;11,29;1,61
13/12/2009;20,36;0,01;59,07;10,08;1,64
14/12/2009;20,75;0;56,63;9,98;1,63
15/12/2009;21,59;0;60,47;11,48;1,11
16/12/2009;21,52;0,11;64;12,11;0,97
17/12/2009;20,23;0,37;68,82;12,23;0,82
18/12/2009;19,69;0,97;74,75;12,86;0,6
19/12/2009;18,09;3,62;87,28;13,72;0,52
20/12/2009;18,57;0,98;82,26;13,16;0,64
21/12/2009;19,28;1,6;79,88;13,3;0,42
22/12/2009;20,45;0,25;69,24;12,15;0,73
23/12/2009;20,33;1,2;70,81;12,45;0,63
24/12/2009;20,03;0,46;72,6;12,58;0,61
25/12/2009;19,21;17,55;79,16;13,11;0,75
26/12/2009;19,26;9,89;80,82;13,36;0,87
27/12/2009;18,82;0,98;80,09;13,02;0,59
28/12/2009;19,11;0,39;72,87;11,97;0,89
29/12/2009;19,19;0,11;64,16;10,28;1,16
30/12/2009;19,21;0;62,43;9,91;1,62
31/12/2009;18,4;0;56,7;8,43;1,41
1/01/2010;18,78;0;54,64;8,28;1,05
2/01/2010;18,81;0;52,68;8,1;1,07
3/01/2010;17,93;0;48,18;6,94;1,49
4/01/2010;18,88;0;48,12;7,54;1,23
5/01/2010;20,31;0;52,35;9,15;0,94
6/01/2010;20,37;0;59,9;10,44;0,96
7/01/2010;20,85;0,55;64;11,46;1,41
8/01/2010;20,93;0,03;61,54;11,06;1,79
9/01/2010;21,86;0,01;56,46;10,75;1,23
10/01/2010;21,57;0,33;56,07;10,46;0,96
11/01/2010;20,74;0,07;51,35;8,64;1,35
12/01/2010;20,97;0;50,34;8,88;1,22
13/01/2010;20,66;0;50,86;8,61;1,72
14/01/2010;20,35;0,01;54,22;9,17;2,5
15/01/2010;21,16;0,02;54,89;9,98;1,73
16/01/2010;21,57;0;54,81;10,24;2,13
17/01/2010;21,82;0,02;53,59;10;1,98
18/01/2010;21,94;0;53,15;10,1;1,93
19/01/2010;21,58;0,05;52,88;9,83;2,1
20/01/2010;21,67;0;47,83;8,75;2,78
21/01/2010;20,84;0;51,35;8,94;2,86
22/01/2010;21,99;0,01;54,58;10,36;0,89
23/01/2010;20,47;1,68;66,94;12,05;0,71
24/01/2010;21,02;1,3;67,54;12,31;0,81
25/01/2010;21,16;0,21;61,83;11,41;0,82
26/01/2010;20,81;0,84;64,34;11,7;0,58
27/01/2010;20,68;5,39;67,4;12,01;1,02
28/01/2010;20,3;2,4;63,22;11,01;1,6
29/01/2010;20,86;0,1;53,12;9,51;1,49
30/01/2010;21,78;0,02;55,17;10,38;2,38
31/01/2010;21,67;0;53,48;9,95;2,71
1/02/2010;22,64;0;54,76;10,83;2,08
2/02/2010;23,5;0,01;55,08;11,58;2,07
3/02/2010;23,6;0;54,63;11,47;2,1
4/02/2010;24,17;0;54,18;11,8;1,58
5/02/2010;23,05;0,76;60,42;12,59;0,96
6/02/2010;20,89;1,01;74,06;13,67;0,89
7/02/2010;21,53;0,15;63,78;12,08;1,11
8/02/2010;21,68;1,23;61,57;11,65;1,14
9/02/2010;20,58;3,26;74,38;13,35;1,12
10/02/2010;22,37;0,18;56,18;10,72;1,01
11/02/2010;22,13;0,03;54,86;10,57;1,16
12/02/2010;21,98;0;53,79;10,1;2,45
13/02/2010;22,67;1,32;57,6;11,37;0,74
14/02/2010;21,84;3,82;66,89;12,81;0,72
15/02/2010;22,02;0,11;62,96;12,05;1,14
16/02/2010;22,02;0,41;56,02;10,79;0,93
17/02/2010;22,54;0,03;48,86;9,41;1,12
18/02/2010;21,61;0;55,65;10,55;1,57
19/02/2010;22,39;0,65;58,48;11,51;1,56
20/02/2010;23,01;3,95;62,07;12,64;1,85
21/02/2010;22,03;0,84;65,06;12,71;1,3
22/02/2010;21,01;1,15;60,93;11,16;1,15
23/02/2010;21,16;0,79;64,03;11,93;0,76
24/02/2010;20,5;1,97;71,24;12,64;0,81
25/02/2010;19,37;9,41;76,95;12,87;0,88
26/02/2010;19,27;4,21;75,48;12,48;0,71
27/02/2010;21,73;4,33;62,55;11,37;1,03
28/02/2010;21,89;4,28;64,47;12;1,09
1/03/2010;22,45;0,01;57,91;11,27;1,77
2/03/2010;22;9,31;64,15;12,53;0,56
3/03/2010;19,93;7,89;79;13,74;0,8
4/03/2010;20,58;0,8;66,21;11,77;0,69
5/03/2010;21,29;0,28;64,56;12,14;0,74
6/03/2010;20,81;6,81;72,05;13,23;0,62
7/03/2010;20,94;3,35;75,47;13,84;0,56
8/03/2010;19,94;0,74;75,39;13,18;0,9
9/03/2010;21,27;1,42;68,24;12,63;1
10/03/2010;21,82;0,48;67,95;13,01;1,08
11/03/2010;22,17;0;64,06;12,41;1,01
12/03/2010;21,41;0,36;65,08;12,2;0,78
13/03/2010;20,77;8,87;71,65;13,02;1,07
14/03/2010;22,16;1,35;62,85;11,85;1,35
15/03/2010;22,05;2,67;62,06;11,82;0,43
16/03/2010;21,47;0,74;64,5;12,14;0,7
17/03/2010;20,81;0,36;66,55;12,13;0,66
18/03/2010;20,04;0,86;65,94;11,36;0,79
19/03/2010;20,72;5,48;64,87;11,59;1,32
20/03/2010;21,81;0,6;62,03;11,64;1,86
21/03/2010;22,54;0,93;60,28;11,95;1,07
22/03/2010;21,56;3,69;70,7;13,46;0,73
23/03/2010;20,91;0,22;64,03;11,7;1,54
24/03/2010;21,42;0,13;53,4;9,49;2,33
25/03/2010;21,14;0,25;59,13;10,62;0,99
26/03/2010;20,37;0,67;70,81;12,64;0,82
27/03/2010;20,8;0,22;70,65;12,75;0,85
28/03/2010;20,49;4,78;74,1;13,35;0,95
29/03/2010;21,34;14,43;69,37;12,93;1,54
30/03/2010;20,32;17,06;76,05;13,5;0,97
31/03/2010;20,29;3,03;75,14;13,38;0,6
1/04/2010;21,84;0,09;67,95;12,95;0,65
2/04/2010;20,14;1,27;78,46;13,94;0,44
3/04/2010;20,17;0,87;77,98;13,81;0,8
4/04/2010;20,99;3,56;72,32;13,26;0,79
5/04/2010;20,13;7;79,22;13,98;0,9
6/04/2010;20,13;10,85;77,59;13,68;0,91
7/04/2010;19,44;17,35;83,92;14,23;0,91
8/04/2010;19,54;16,73;83,9;14,3;0,96
9/04/2010;19,8;5,11;81,36;14,15;0,76
10/04/2010;19,27;14,51;84,29;14,19;0,66
11/04/2010;18,8;15,02;86,18;14,04;0,62
12/04/2010;19,13;6,8;86,47;14,41;1,1
13/04/2010;18,16;23,92;86,28;13,57;0,73
14/04/2010;18,41;8,54;87,49;13,98;0,83
15/04/2010;18,42;2,23;87,16;13,92;0,85
16/04/2010;18,95;1,16;82,56;13,56;0,88
17/04/2010;18,54;21,95;84,98;13,65;0,98
18/04/2010;18,88;10,35;82,83;13,58;0,71
19/04/2010;18,37;6,91;86,38;13,79;0,52
20/04/2010;19,96;0,26;73,95;12,82;0,88
21/04/2010;20,47;6,57;76,85;13,8;0,6
22/04/2010;20,78;0,24;69,64;12,48;1,63
23/04/2010;19,94;3,42;70,15;12,13;1,67
24/04/2010;20,04;4,81;78,55;13,85;1,34
25/04/2010;19,98;19,56;81,05;14,24;0,75
26/04/2010;19,53;16,54;81,88;13,98;0,65
27/04/2010;19,31;10,93;83,75;14,1;0,72
28/04/2010;19,85;2,74;79,6;13,74;0,77
29/04/2010;19,42;13,07;79,92;13,42;0,75
30/04/2010;18,68;8,82;86,97;14,13;0,73
1/05/2010;19,82;4,88;76,13;13,06;0,83
2/05/2010;19,31;17,21;81,36;13,7;0,93
3/05/2010;18,12;22,13;90,48;14,26;0,71
4/05/2010;18,45;6,34;83,15;13,2;0,8
5/05/2010;18,75;23,74;86,85;14,13;0,74
6/05/2010;19,14;12,6;83,26;13,87;0,66
7/05/2010;19,75;3,32;78,39;13,47;1,17
8/05/2010;19,31;0,86;78,51;13,18;1,27
9/05/2010;19,29;7,49;78,59;13,16;1,21
10/05/2010;19,11;3,23;80;13,28;1,24
11/05/2010;19,08;10,43;81,74;13,62;1,29
12/05/2010;18,75;4,18;83,47;13,66;0,92
13/05/2010;19,2;2,09;81,12;13,56;1
14/05/2010;19,95;0,92;79,68;13,96;1,24
15/05/2010;19,65;4,01;76,74;13,23;1,11
16/05/2010;18,86;2,81;79,83;13,02;1,43
17/05/2010;19,63;15,66;79,06;13,61;0,78
18/05/2010;20,11;3,91;81,27;14,32;0,76
19/05/2010;20,32;10,17;77,1;13,77;1,21
20/05/2010;19,93;11,97;77,92;13,64;0,89
21/05/2010;19,21;3,22;85,61;14,4;0,73
22/05/2010;19,03;8,72;85,04;14,15;1,01
23/05/2010;18,23;7,85;89,16;14,21;0,77
24/05/2010;18,93;11,65;87,69;14,52;1,05
25/05/2010;18,75;10,79;87,94;14,37;1,09
26/05/2010;18,43;11,85;90,13;14,5;0,57
27/05/2010;18;6,01;86,31;13,43;0,83
28/05/2010;17,67;4,41;82,84;12,54;1,12
29/05/2010;18,12;2,99;84,42;13,16;0,98
30/05/2010;18,26;7,59;85,63;13,51;1,26
31/05/2010;17,32;7,78;89,11;13,32;0,75
1/06/2010;19,02;5,57;81,17;13,44;0,76
2/06/2010;19,01;22,45;84,06;13,93;0,8
3/06/2010;19,33;5,42;79,42;13,32;0,81
4/06/2010;18,28;4,13;80,37;12,66;1,18
5/06/2010;18,08;1,02;77,68;11,98;2,09
6/06/2010;17,49;2,57;80,39;12,05;1,89
7/06/2010;18,18;0,26;76,69;11,99;1,47
8/06/2010;18,84;4,44;78,73;12,86;0,83
9/06/2010;17,6;15,79;83,08;12,55;1,31
10/06/2010;17,78;7,63;77,59;11,75;1,49
11/06/2010;17,18;0,97;78,84;11,53;1,33
12/06/2010;17,47;2,48;79,53;11,95;1,31
13/06/2010;18,48;1,65;79,28;12,63;1
14/06/2010;18,85;0,29;79,03;12,87;0,83
15/06/2010;18,89;11,66;81,16;13,26;0,7
16/06/2010;18,58;8,5;79,67;12,77;0,93
17/06/2010;18,89;0,82;77,4;12,65;0,87
18/06/2010;18,89;5,39;77,29;12,71;0,7
19/06/2010;18,66;6,48;78,71;12,71;0,71
20/06/2010;16,86;16,11;87,89;12,78;0,75
21/06/2010;17,72;4,02;86,45;13,23;0,7
22/06/2010;17,85;1,69;82,83;12,75;0,9
23/06/2010;18,36;7,28;79,04;12,54;1,17
24/06/2010;18,9;0,64;80,18;13,17;0,77
25/06/2010;18,87;12,07;81,19;13,33;0,9
26/06/2010;18,8;1,88;81,36;13,37;1,14
27/06/2010;18,6;0,31;80,47;12,98;0,91
28/06/2010;18,31;11,81;83,42;13,21;1,02
29/06/2010;18,07;2,81;80,42;12,52;1,02
30/06/2010;18,33;0,59;79,14;12,54;0,88
1/07/2010;17,89;60,65;83,78;12,97;1,06
2/07/2010;17,87;5,41;83,04;12,84;0,88
3/07/2010;18,54;18,5;80,75;13,02;0,97
4/07/2010;18,45;12,36;83,93;13,44;0,72
5/07/2010;17,56;5,83;90,79;13,81;0,89
6/07/2010;16,9;25,74;91,47;13,36;0,83
7/07/2010;17,84;13,92;88,73;13,69;0,64
8/07/2010;17,4;12,31;86,89;13,07;0,78
9/07/2010;18,2;3,78;83,17;13,13;0,73
10/07/2010;17,91;4,96;82,59;12,79;1,32
11/07/2010;17,35;3,29;85,37;12,8;0,59
12/07/2010;18,39;4,46;80,37;12,77;0,57
13/07/2010;18,48;9,64;81,7;13,05;0,61
14/07/2010;18,73;2,17;77,43;12,58;1,06
15/07/2010;18,03;16,96;83,51;13,03;0,8
16/07/2010;17,16;11,69;88,38;13,07;0,7
17/07/2010;17,62;2,96;83,45;12,6;1,06
18/07/2010;17,78;5,57;80,76;12,36;1,06
19/07/2010;18,12;2,13;79,17;12,35;1,07
20/07/2010;18,5;1,97;77,83;12,43;1,14
21/07/2010;18,48;1,78;77,61;12,39;0,96
22/07/2010;17,97;0,7;74,86;11,48;1,08
23/07/2010;17,58;1,89;75,34;11,37;1,38
24/07/2010;18,34;0,08;77,41;12,21;1,43
25/07/2010;18,74;23,09;78,03;12,62;1,12
26/07/2010;18,21;17,21;81,56;12,87;0,97
27/07/2010;17,56;10,87;83,49;12,62;1,4
28/07/2010;17,43;0,55;78,11;11,63;1,28
29/07/2010;17,97;2,36;79,22;12,24;0,5
30/07/2010;18,23;5,26;83,43;13,16;0,7
31/07/2010;17,73;16,3;88,11;13,59;0,56
1/08/2010;18,07;15,07;84,65;13,24;0,61
2/08/2010;18,43;1,33;78,72;12,47;0,9
3/08/2010;17,05;8,32;83,72;12,32;1,24
4/08/2010;17,5;2,03;82,69;12,49;1,53
5/08/2010;17,55;0,8;80,63;12,22;1,66
6/08/2010;17,02;0,49;81,7;11,96;1,22
7/08/2010;16,87;0,83;80,65;11,65;1,24
8/08/2010;17,61;1,3;80,65;12,21;1,24
9/08/2010;17,64;1,67;79,37;11,97;1,55
10/08/2010;17,53;0,85;78,33;11,76;1,45
11/08/2010;17,77;0,03;78,37;11,93;1,55
12/08/2010;18,07;2,74;78,32;12,18;1,03
13/08/2010;18,48;4,54;75,85;12,06;1,37
14/08/2010;17,72;5,21;78,38;11,92;1,01
15/08/2010;17,25;18,94;80,94;11,94;1,27
16/08/2010;17,83;0,74;78,42;11,96;1,3
17/08/2010;18,7;0,87;76,65;12,36;0,81
18/08/2010;17,34;1,95;86,62;12,97;0,86
19/08/2010;17,47;2,9;85,31;12,87;0,9
20/08/2010;18,2;0,41;76,87;11,97;1,25
21/08/2010;17,86;1,59;81,22;12,49;1,3
22/08/2010;17,43;0,06;76,81;11,38;1,48
23/08/2010;18,8;3,61;75,72;12,28;0,85
24/08/2010;18,81;1,48;79,3;12,88;0,67
25/08/2010;18,71;10,91;81,61;13,25;0,7
26/08/2010;18,58;2,37;78,13;12,51;0,76
27/08/2010;18,44;3,71;78,31;12,4;0,91
28/08/2010;18,15;14,43;77,88;12,17;0,86
29/08/2010;18,48;1,41;75,92;11,97;1,11
30/08/2010;17,82;0,23;73,22;11,05;1,63
31/08/2010;18,59;2,82;73,89;11,89;0,82
1/09/2010;17,83;17,15;85,75;13,18;0,54
2/09/2010;17,42;10,27;79,14;11,75;1,38
3/09/2010;17,5;2,26;78,55;11,75;0,92
4/09/2010;17,72;1,81;76,99;11,7;0,97
5/09/2010;18,35;11,12;76,33;11,99;1,1
6/09/2010;18,4;3,32;77,86;12,32;0,83
7/09/2010;17,98;4,6;79,46;12,27;0,99
8/09/2010;17,73;2,78;79,79;12,15;1,17
9/09/2010;17,69;9,82;82,09;12,44;0,73
10/09/2010;18,45;5,85;73,28;11,51;1,14
11/09/2010;17,71;5,62;77,91;11,83;1,11
12/09/2010;17,7;10,08;80,92;12,35;0,89
13/09/2010;18,26;1,23;78,15;12,27;0,97
14/09/2010;18,71;0,65;76,55;12,21;1,45
15/09/2010;17,58;2,21;75,71;11,27;1,8
16/09/2010;18,11;0,45;73,15;11,3;0,92
17/09/2010;18,48;0,36;76,06;12,11;1,15
18/09/2010;17,99;0,38;71,11;10,84;1,17
19/09/2010;17,79;5,38;77,73;11,85;0,78
20/09/2010;17,41;3,17;84,38;12,56;0,66
21/09/2010;17,42;9,55;87,88;13,22;0,45
22/09/2010;18,16;2,7;82,42;12,91;0,71
23/09/2010;18,2;5,41;85,29;13,42;0,7
24/09/2010;18,02;0,65;83,85;13,04;0,55
25/09/2010;18,07;5,01;81,65;12,73;0,65
26/09/2010;18,33;1,76;81,93;12,94;0,63
